text,iso,dimensionality,form,motion_type,motion_class,motion_sense,semantic_type,motion_signal_type
24E.,O,,,,,,,
23-Mar-2002,O,,,,,,,
--,O,,,,,,,
On,O,,,,,,,
March,O,,,,,,,
23rd,O,,,,,,,
",",O,,,,,,,
a,O,,,,,,,
rainy,O,,,,,,,
and,O,,,,,,,
cloudy,O,,,,,,,
weather,O,,,,,,,
",",O,,,,,,,
the,O,,,,,,,
team,SPATIAL_ENTITY,AREA,NOM,,,,,
(,O,,,,,,,
Mara,SPATIAL_ENTITY,AREA,NAM,,,,,
Iliescu,SPATIAL_ENTITY,AREA,NAM,,,,,
Iliescu,O,,,,,,,
",",O,,,,,,,
Dana,SPATIAL_ENTITY,AREA,NAM,,,,,
Iliescu,SPATIAL_ENTITY,AREA,NAM,,,,,
Iliescu,O,,,,,,,
",",O,,,,,,,
Ramona,SPATIAL_ENTITY,AREA,NAM,,,,,
Demean,SPATIAL_ENTITY,AREA,NAM,,,,,
Demean,O,,,,,,,
",",O,,,,,,,
Marius,SPATIAL_ENTITY,AREA,NAM,,,,,
Iliescu,SPATIAL_ENTITY,AREA,NAM,,,,,
Iliescu,O,,,,,,,
",",O,,,,,,,
Mihai,SPATIAL_ENTITY,AREA,NAM,,,,,
Tiepac,SPATIAL_ENTITY,AREA,NAM,,,,,
Tiepac,O,,,,,,,
and,O,,,,,,,
Lucky,SPATIAL_ENTITY,AREA,NAM,,,,,
),O,,,,,,,
drove,MOTION,,,COMPOUND,MOVE,LITERAL,,
from,MOTION_SIGNAL,,,,,,,PATH
Sibiu,PLACE,AREA,NAM,,,,,
to,MOTION_SIGNAL,,,,,,,PATH
Deva,PLACE,AREA,NAM,,,,,
.,O,,,,,,,
Reaching,MOTION,,,PATH,REACH,LITERAL,,
Simeria,PLACE,AREA,NAM,,,,,
we,SPATIAL_ENTITY,AREA,NOM,,,,,
've,O,,,,,,,
done,O,,,,,,,
right,O,,,,,,,
till,O,,,,,,,
Uroi,PLACE,AREA,NAM,,,,,
.,O,,,,,,,
We,SPATIAL_ENTITY,AREA,NOM,,,,,
passed,MOTION,,,PATH,CROSS,LITERAL,,
through,MOTION_SIGNAL,,,,,,,PATH
Hărău,PLACE,AREA,NAM,,,,,
and,O,,,,,,,
Certeju,PLACE,AREA,NAM,,,,,
de,PLACE,AREA,NAM,,,,,
Jos,PLACE,AREA,NAM,,,,,
de,O,,,,,,,
Jos,O,,,,,,,
arriving,MOTION,,,PATH,REACH,LITERAL,,
in,MOTION_SIGNAL,,,,,,,PATH
the,O,,,,,,,
village,PLACE,AREA,NOM,,,,,
Hondol,PLACE,AREA,NAM,,,,,
.,O,,,,,,,
Along,SPATIAL_SIGNAL,,,,,,DIR_TOP,
the,O,,,,,,,
valley,PATH,VOLUME,NOM,,,,,
Hondol,PATH,VOLUME,NAM,,,,,
at,SPATIAL_SIGNAL,,,,,,TOPOLOGICAL,
the,O,,,,,,,
right,O,,,,,,,
side,PATH,VOLUME,NOM,,,,,
we,SPATIAL_ENTITY,VOLUME,NOM,,,,,
found,NONMOTION_EVENT,,,,,,,
an,O,,,,,,,
abandoned,O,,,,,,,
mine,PLACE,VOLUME,NOM,,,,,
and,O,,,,,,,
at,SPATIAL_SIGNAL,,,,,,TOPOLOGICAL,
only,O,,,,,,,
50,MEASURE,,,,,,,
meters,MEASURE,,,,,,,
meters,O,,,,,,,
we,SPATIAL_ENTITY,POINT,NOM,,,,,
parked,NONMOTION_EVENT,,,,,,,
the,O,,,,,,,
car,SPATIAL_ENTITY,POINT,NOM,,,,,
.,O,,,,,,,
The,O,,,,,,,
GPS,O,,,,,,,
',O,,,,,,,
said,O,,,,,,,
',O,,,,,,,
that,O,,,,,,,
from,O,,,,,,,
here,PLACE,POINT,NOM,,,,,
till,O,,,,,,,
the,O,,,,,,,
point,PLACE,POINT,NOM,,,,,
we,O,,,,,,,
had,O,,,,,,,
200,MEASURE,,,,,,,
meters,MEASURE,,,,,,,
meters,O,,,,,,,
left,O,,,,,,,
(,O,,,,,,,
Point,O,,,,,,,
),O,,,,,,,
.,O,,,,,,,
Our,O,,,,,,,
trip,MOTION,,,MANNER,MOVE,LITERAL,,
continued,O,,,,,,,
on,MOTION_SIGNAL,,,,,,,MANNER
foot,MOTION_SIGNAL,,,,,,,MANNER
foot,O,,,,,,,
crossing,MOTION,,,PATH,CROSS,LITERAL,,
the,O,,,,,,,
valley,PATH,VOLUME,NOM,,,,,
and,O,,,,,,,
climbing,MOTION,,,COMPOUND,MOVE_EXTERNAL,LITERAL,,
the,O,,,,,,,
hill,PLACE,VOLUME,NOM,,,,,
which,O,,,,,,,
was,O,,,,,,,
covered,SPATIAL_SIGNAL,,,,,,DIR_TOP,
by,O,,,,,,,
a,O,,,,,,,
young,O,,,,,,,
and,O,,,,,,,
dense,O,,,,,,,
forest,SPATIAL_ENTITY,VOLUME,NOM,,,,,
.,O,,,,,,,
When,O,,,,,,,
we,SPATIAL_ENTITY,POINT,NOM,,,,,
reached,MOTION,,,PATH,REACH,LITERAL,,
the,O,,,,,,,
point,PLACE,AREA,NOM,,,,,
it,O,,,,,,,
started,O,,,,,,,
snowing,O,,,,,,,
.,O,,,,,,,
Altitude,O,,,,,,,
575,MEASURE,,,,,,,
meters,MEASURE,,,,,,,
meters,O,,,,,,,
.,O,,,,,,,
Distance,O,,,,,,,
from,O,,,,,,,
Simeria,PLACE,POINT,NAM,,,,,
17.1,MEASURE,,,,,,,
km,MEASURE,,,,,,,
km,O,,,,,,,
.,O,,,,,,,
04-Sep-2004,O,,,,,,,
--,O,,,,,,,
We,SPATIAL_ENTITY,POINT,NOM,,,,,
began,O,,,,,,,
our,O,,,,,,,
expedition,MOTION,,,MANNER,MOVE,LITERAL,,
on,O,,,,,,,
Saturday,O,,,,,,,
",",O,,,,,,,
September,O,,,,,,,
4th,O,,,,,,,
",",O,,,,,,,
2004,O,,,,,,,
.,O,,,,,,,
At,O,,,,,,,
11,O,,,,,,,
o'clock,O,,,,,,,
we,SPATIAL_ENTITY,VOLUME,NOM,,,,,
left,MOTION,,,PATH,LEAVE,LITERAL,,
Bucharest,PLACE,VOLUME,NAM,,,,,
for,MOTION_SIGNAL,,,,,,,PATH
Focsani,PLACE,VOLUME,NAM,,,,,
on,MOTION_SIGNAL,,,,,,,PATH
DN,PATH,VOLUME,NAM,,,,,
2,PATH,VOLUME,NAM,,,,,
2,O,,,,,,,
(,O,,,,,,,
European,PATH,VOLUME,NAM,,,,,
Road,PATH,VOLUME,NAM,,,,,
85,PATH,VOLUME,NAM,,,,,
Road,O,,,,,,,
85,O,,,,,,,
),O,,,,,,,
.,O,,,,,,,
The,O,,,,,,,
GPS,O,,,,,,,
showed,O,,,,,,,
that,O,,,,,,,
we,SPATIAL_ENTITY,POINT,NOM,,,,,
were,O,,,,,,,
at,SPATIAL_SIGNAL,,,,,,TOPOLOGICAL,
185,MEASURE,,,,,,,
km,MEASURE,,,,,,,
km,O,,,,,,,
from,O,,,,,,,
the,O,,,,,,,
confluence,PLACE,POINT,NOM,,,,,
North,PATH,LINE,NAM,,,,,
46,PATH,LINE,NAM,,,,,
46,O,,,,,,,
with,O,,,,,,,
East,PATH,LINE,NAM,,,,,
27,PATH,LINE,NAM,,,,,
27,O,,,,,,,
.,O,,,,,,,
We,SPATIAL_ENTITY,AREA,NOM,,,,,
drove,MOTION,,,COMPOUND,CROSS,LITERAL,,
through,MOTION_SIGNAL,,,,,,,PATH
the,O,,,,,,,
cities,PLACE,AREA,NOM,,,,,
of,O,,,,,,,
Urziceni,PLACE,AREA,NAM,,,,,
",",O,,,,,,,
Buzau,PLACE,AREA,NAM,,,,,
",",O,,,,,,,
Ramnicu,PLACE,AREA,NAM,,,,,
Sarat,PLACE,AREA,NAM,,,,,
Sarat,O,,,,,,,
and,O,,,,,,,
",",O,,,,,,,
after,O,,,,,,,
three,O,,,,,,,
hours,O,,,,,,,
of,O,,,,,,,
driving,MOTION,,,MANNER,MOVE,LITERAL,,
and,O,,,,,,,
200,MEASURE,,,,,,,
km,MEASURE,,,,,,,
km,O,,,,,,,
",",O,,,,,,,
we,SPATIAL_ENTITY,AREA,NOM,,,,,
reached,MOTION,,,PATH,REACH,LITERAL,,
Focsani,PLACE,AREA,NAM,,,,,
",",O,,,,,,,
at,SPATIAL_SIGNAL,,,,,,TOPOLOGICAL,
35,MEASURE,,,,,,,
km,MEASURE,,,,,,,
km,O,,,,,,,
from,O,,,,,,,
the,O,,,,,,,
confluence,O,,,,,,,
point,PLACE,POINT,NOM,,,,,
",",O,,,,,,,
in,SPATIAL_SIGNAL,,,,,,TOPOLOGICAL,
the,O,,,,,,,
county,PLACE,AREA,NOM,,,,,
of,O,,,,,,,
Vrancea,PLACE,AREA,NAM,,,,,
We,SPATIAL_ENTITY,AREA,NOM,,,,,
continued,O,,,,,,,
our,O,,,,,,,
journey,MOTION,,,MANNER,MOVE,LITERAL,,
",",O,,,,,,,
heading,MOTION,,,PATH,MOVE,LITERAL,,
west,MOTION_SIGNAL,,,,,,,PATH
",",O,,,,,,,
towards,MOTION_SIGNAL,,,,,,,PATH
Panciu,PLACE,AREA,NAM,,,,,
.,O,,,,,,,
Passing,MOTION,,,PATH,CROSS,LITERAL,,
through,MOTION_SIGNAL,,,,,,,PATH
the,O,,,,,,,
villages,PLACE,AREA,NOM,,,,,
of,O,,,,,,,
Muncelu,PLACE,AREA,NAM,,,,,
and,O,,,,,,,
Straoane,PLACE,AREA,NAM,,,,,
",",O,,,,,,,
the,O,,,,,,,
distance,O,,,,,,,
to,O,,,,,,,
confluence,O,,,,,,,
point,PLACE,POINT,NOM,,,,,
decreased,O,,,,,,,
to,O,,,,,,,
almost,MEASURE,,,,,,,
5,MEASURE,,,,,,,
km,MEASURE,,,,,,,
5,O,,,,,,,
km,O,,,,,,,
.,O,,,,,,,
The,O,,,,,,,
closest,O,,,,,,,
area,PATH,AREA,NOM,,,,,
of,O,,,,,,,
the,O,,,,,,,
road,PATH,AREA,NOM,,,,,
to,SPATIAL_SIGNAL,,,,,,DIRECTIONAL,
the,O,,,,,,,
confluence,PLACE,POINT,NOM,,,,,
(,O,,,,,,,
4.8,MEASURE,,,,,,,
km,MEASURE,,,,,,,
km,O,,,,,,,
),O,,,,,,,
is,O,,,,,,,
in,SPATIAL_SIGNAL,,,,,,TOPOLOGICAL,
the,O,,,,,,,
vicinity,PLACE,AREA,NOM,,,,,
of,O,,,,,,,
the,O,,,,,,,
Ecaterina,PLACE,AREA,NAM,,,,,
Teodoroiu,PLACE,AREA,NAM,,,,,
monument,PLACE,AREA,NAM,,,,,
Teodoroiu,O,,,,,,,
monument,O,,,,,,,
(,O,,,,,,,
Romanian,O,,,,,,,
female,O,,,,,,,
hero,O,,,,,,,
of,O,,,,,,,
the,O,,,,,,,
First,O,,,,,,,
World,O,,,,,,,
War,O,,,,,,,
),O,,,,,,,
.,O,,,,,,,
Because,O,,,,,,,
a,O,,,,,,,
dirtroad,PATH,AREA,NOM,,,,,
started,MOTION,,,PATH,LEAVE,FICTIVE,,
right,O,,,,,,,
at,MOTION_SIGNAL,,,,,,,PATH
the,O,,,,,,,
monument,PLACE,AREA,NOM,,,,,
(,O,,,,,,,
on,SPATIAL_SIGNAL,,,,,,DIRECTIONAL,
the,SPATIAL_SIGNAL,,,,,,DIRECTIONAL,
right,SPATIAL_SIGNAL,,,,,,DIRECTIONAL,
the,O,,,,,,,
right,O,,,,,,,
coming,MOTION,,,PATH,LEAVE,LITERAL,,
from,MOTION_SIGNAL,,,,,,,PATH
Panciu,PLACE,AREA,NAM,,,,,
),O,,,,,,,
and,O,,,,,,,
seemed,O,,,,,,,
to,O,,,,,,,
head,MOTION,,,PATH,REACH,LITERAL,,
exactly,O,,,,,,,
towards,MOTION_SIGNAL,,,,,,,PATH
the,O,,,,,,,
target,O,,,,,,,
point,PLACE,VOLUME,NOM,,,,,
(,O,,,,,,,
direction,MOTION_SIGNAL,,,,,,,PATH
North-North-West,MOTION_SIGNAL,,,,,,,PATH
North,O,,,,,,,
-,O,,,,,,,
North,O,,,,,,,
-,O,,,,,,,
West,O,,,,,,,
),O,,,,,,,
",",O,,,,,,,
we,SPATIAL_ENTITY,VOLUME,NOM,,,,,
left,MOTION,,,PATH,LEAVE,LITERAL,,
the,O,,,,,,,
car,SPATIAL_ENTITY,VOLUME,NOM,,,,,
and,O,,,,,,,
continued,O,,,,,,,
our,O,,,,,,,
trip,MOTION,,,COMPOUND,MOVE_EXTERNAL,LITERAL,,
on,MOTION_SIGNAL,,,,,,,MANNER
foot,MOTION_SIGNAL,,,,,,,MANNER
foot,O,,,,,,,
on,MOTION_SIGNAL,,,,,,,PATH
the,O,,,,,,,
Dealu,PLACE,VOLUME,NAM,,,,,
Mare,PLACE,VOLUME,NAM,,,,,
hill,PLACE,VOLUME,NAM,,,,,
Mare,O,,,,,,,
hill,O,,,,,,,
.,O,,,,,,,
Luckily,O,,,,,,,
",",O,,,,,,,
this,O,,,,,,,
cart,O,,,,,,,
road,PATH,AREA,NOM,,,,,
kept,O,,,,,,,
us,SPATIAL_ENTITY,AREA,NOM,,,,,
on,O,,,,,,,
the,O,,,,,,,
right,O,,,,,,,
heading,O,,,,,,,
",",O,,,,,,,
passing,MOTION,,,PATH,CROSS,LITERAL,,
through,MOTION_SIGNAL,,,,,,,PATH
the,O,,,,,,,
villagers,O,,,,,,,
',O,,,,,,,
pastures,PLACE,AREA,NOM,,,,,
",",O,,,,,,,
cornfields,PLACE,AREA,NOM,,,,,
and,O,,,,,,,
vineyards,PLACE,AREA,NAM,,,,,
.,O,,,,,,,
After,O,,,,,,,
about,MEASURE,,,,,,,
3,MEASURE,,,,,,,
km,MEASURE,,,,,,,
3,O,,,,,,,
km,O,,,,,,,
",",O,,,,,,,
we,SPATIAL_ENTITY,AREA,NOM,,,,,
entered,MOTION,,,PATH,REACH,LITERAL,,
the,O,,,,,,,
forest,PLACE,AREA,NOM,,,,,
",",O,,,,,,,
and,O,,,,,,,
at,MOTION_SIGNAL,,,,,,,PATH
a,O,,,,,,,
crossroad,PLACE,AREA,NOM,,,,,
(,O,,,,,,,
1,MEASURE,,,,,,,
km,MEASURE,,,,,,,
km,O,,,,,,,
from,O,,,,,,,
the,O,,,,,,,
confluence,PLACE,POINT,NOM,,,,,
),O,,,,,,,
we,SPATIAL_ENTITY,AREA,NOM,,,,,
took,MOTION,,,PATH,FOLLOW,LITERAL,,
the,O,,,,,,,
road,PATH,AREA,NOM,,,,,
which,O,,,,,,,
kept,O,,,,,,,
us,SPATIAL_ENTITY,AREA,NOM,,,,,
going,MOTION,,,PATH,MOVE,LITERAL,,
towards,MOTION_SIGNAL,,,,,,,PATH
North-East,MOTION_SIGNAL,,,,,,,PATH
North,O,,,,,,,
-,O,,,,,,,
East,O,,,,,,,
.,O,,,,,,,
As,O,,,,,,,
we,SPATIAL_ENTITY,AREA,NOM,,,,,
walked,MOTION,,,COMPOUND,REACH,LITERAL,,
into,MOTION_SIGNAL,,,,,,,PATH
the,O,,,,,,,
oak,O,,,,,,,
wood,PLACE,AREA,NOM,,,,,
the,O,,,,,,,
road,PATH,AREA,NOM,,,,,
changed,O,,,,,,,
into,O,,,,,,,
a,O,,,,,,,
path,PATH,AREA,NOM,,,,,
",",O,,,,,,,
which,O,,,,,,,
we,SPATIAL_ENTITY,AREA,NOM,,,,,
left,MOTION,,,PATH,DEVIATE,LITERAL,,
at,SPATIAL_SIGNAL,,,,,,TOPOLOGICAL,
about,MEASURE,,,,,,,
300,MEASURE,,,,,,,
m,MEASURE,,,,,,,
300,O,,,,,,,
m,O,,,,,,,
from,O,,,,,,,
the,O,,,,,,,
confluence,PLACE,POINT,NOM,,,,,
because,O,,,,,,,
we,SPATIAL_ENTITY,POINT,NOM,,,,,
were,O,,,,,,,
getting,MOTION,,,PATH,MOVE_EXTERNAL,LITERAL,,
away,MOTION_SIGNAL,,,,,,,PATH
from,MOTION_SIGNAL,,,,,,,PATH
it,PLACE,POINT,NOM,,,,,
.,O,,,,,,,
We,SPATIAL_ENTITY,POINT,NOM,,,,,
were,O,,,,,,,
surprised,O,,,,,,,
to,O,,,,,,,
meet,MOTION,,,PATH,MOVE_EXTERNAL,LITERAL,,
a,O,,,,,,,
deer,SPATIAL_ENTITY,POINT,NOM,,,,,
",",O,,,,,,,
which,O,,,,,,,
wandered,MOTION,,,COMPOUND,LEAVE,LITERAL,,
away,MOTION_SIGNAL,,,,,,,PATH
quickly,O,,,,,,,
as,O,,,,,,,
it,SPATIAL_ENTITY,POINT,NOM,,,,,
saw,O,,,,,,,
us,SPATIAL_ENTITY,POINT,NOM,,,,,
.,O,,,,,,,
We,SPATIAL_ENTITY,VOLUME,NOM,,,,,
started,O,,,,,,,
descending,MOTION,,,PATH,FOLLOW,LITERAL,,
a,O,,,,,,,
slope,PATH,VOLUME,NOM,,,,,
towards,MOTION_SIGNAL,,,,,,,PATH
North-East-East,MOTION_SIGNAL,,,,,,,PATH
North,O,,,,,,,
-,O,,,,,,,
East,O,,,,,,,
-,O,,,,,,,
East,O,,,,,,,
and,O,,,,,,,
",",O,,,,,,,
after,O,,,,,,,
an,O,,,,,,,
hour,O,,,,,,,
of,O,,,,,,,
walking,MOTION,,,COMPOUND,LEAVE,LITERAL,,
-,O,,,,,,,
from,MOTION_SIGNAL,,,,,,,PATH
the,O,,,,,,,
monument,PLACE,AREA,NOM,,,,,
-,O,,,,,,,
we,SPATIAL_ENTITY,AREA,NOM,,,,,
reached,MOTION,,,PATH,REACH,LITERAL,,
our,O,,,,,,,
target,PLACE,AREA,NOM,,,,,
",",O,,,,,,,
deep,O,,,,,,,
into,SPATIAL_SIGNAL,,,,,,TOPOLOGICAL,
the,O,,,,,,,
forest,PLACE,AREA,NOM,,,,,
.,O,,,,,,,
Needless,O,,,,,,,
to,O,,,,,,,
say,O,,,,,,,
that,O,,,,,,,
",",O,,,,,,,
because,O,,,,,,,
of,O,,,,,,,
the,O,,,,,,,
treetop,O,,,,,,,
cover,O,,,,,,,
",",O,,,,,,,
we,SPATIAL_ENTITY,POINT,NOM,,,,,
had,O,,,,,,,
poor,O,,,,,,,
satellite,O,,,,,,,
coverage,O,,,,,,,
",",O,,,,,,,
but,O,,,,,,,
we,SPATIAL_ENTITY,AREA,NOM,,,,,
managed,O,,,,,,,
to,O,,,,,,,
locate,MOTION,,,PATH,REACH,LITERAL,,
the,O,,,,,,,
confluence,PLACE,AREA,NOM,,,,,
with,O,,,,,,,
a,O,,,,,,,
10,O,,,,,,,
-,O,,,,,,,
15,O,,,,,,,
m,O,,,,,,,
error,O,,,,,,,
",",O,,,,,,,
after,O,,,,,,,
some,O,,,,,,,
wandering,MOTION,,,COMPOUND,MOVE,LITERAL,,
around,MOTION_SIGNAL,,,,,,,PATH
.,O,,,,,,,
It,PLACE,POINT,NOM,,,,,
lays,NONMOTION_EVENT,,,,,,,
about,SPATIAL_SIGNAL,,,,,,TOPOLOGICAL,
the,O,,,,,,,
western,O,,,,,,,
cliff,PATH,VOLUME,NOM,,,,,
of,O,,,,,,,
a,O,,,,,,,
15,MEASURE,,,,,,,
m,MEASURE,,,,,,,
m,O,,,,,,,
deep,O,,,,,,,
ravine,PATH,VOLUME,NOM,,,,,
",",O,,,,,,,
on,SPATIAL_SIGNAL,,,,,,TOPOLOGICAL,
the,O,,,,,,,
bottom,PATH,VOLUME,NOM,,,,,
of,O,,,,,,,
which,O,,,,,,,
we,SPATIAL_ENTITY,POINT,NOM,,,,,
saw,O,,,,,,,
a,O,,,,,,,
dry,O,,,,,,,
riverbed,PATH,VOLUME,NOM,,,,,
.,O,,,,,,,
The,O,,,,,,,
steep,O,,,,,,,
slope,PATH,VOLUME,NOM,,,,,
and,O,,,,,,,
the,O,,,,,,,
thick,O,,,,,,,
carpet,SPATIAL_ENTITY,VOLUME,NOM,,,,,
of,O,,,,,,,
fallen,O,,,,,,,
leaves,O,,,,,,,
hindered,O,,,,,,,
the,O,,,,,,,
descent,MOTION,,,PATH,FOLLOW,LITERAL,,
and,O,,,,,,,
very,O,,,,,,,
precise,O,,,,,,,
determination,O,,,,,,,
of,O,,,,,,,
the,O,,,,,,,
confluence,O,,,,,,,
point,PLACE,POINT,NOM,,,,,
",",O,,,,,,,
but,O,,,,,,,
we,SPATIAL_ENTITY,VOLUME,NOM,,,,,
managed,O,,,,,,,
to,O,,,,,,,
pinpoint,NONMOTION_EVENT,,,,,,,
and,O,,,,,,,
take,NONMOTION_EVENT,,,,,,,
photos,O,,,,,,,
within,MEASURE,,,,,,,
sufficient,MEASURE,,,,,,,
accuracy,MEASURE,,,,,,,
sufficient,O,,,,,,,
accuracy,O,,,,,,,
from,O,,,,,,,
',O,,,,,,,
zero,PLACE,POINT,NOM,,,,,
point,PLACE,POINT,NOM,,,,,
point,O,,,,,,,
',O,,,,,,,
.,O,,,,,,,
We,SPATIAL_ENTITY,POINT,NOM,,,,,
congratulated,O,,,,,,,
ourselves,O,,,,,,,
and,O,,,,,,,
made,O,,,,,,,
the,O,,,,,,,
necessary,O,,,,,,,
photos,O,,,,,,,
to,O,,,,,,,
immortalize,O,,,,,,,
for,O,,,,,,,
eternity,O,,,,,,,
our,O,,,,,,,
conquest,O,,,,,,,
.,O,,,,,,,
The,O,,,,,,,
return,O,,,,,,,
journey,MOTION,,,PATH,MOVE,LITERAL,,
was,O,,,,,,,
easy,O,,,,,,,
",",O,,,,,,,
because,O,,,,,,,
we,SPATIAL_ENTITY,AREA,NOM,,,,,
knew,O,,,,,,,
already,O,,,,,,,
the,O,,,,,,,
area,PLACE,AREA,NOM,,,,,
.,O,,,,,,,
By,O,,,,,,,
nightfall,O,,,,,,,
we,SPATIAL_ENTITY,AREA,NOM,,,,,
were,O,,,,,,,
back,O,,,,,,,
in,SPATIAL_SIGNAL,,,,,,TOPOLOGICAL,
Bucharest,PLACE,AREA,NAM,,,,,
.,O,,,,,,,
In,SPATIAL_SIGNAL,,,,,,TOPOLOGICAL,
this,O,,,,,,,
region,PLACE,AREA,NOM,,,,,
fierce,O,,,,,,,
battles,NONMOTION_EVENT,,,,,,,
took,O,,,,,,,
place,O,,,,,,,
in,O,,,,,,,
the,O,,,,,,,
year,O,,,,,,,
1917,O,,,,,,,
(,O,,,,,,,
Marasti,NONMOTION_EVENT,,,,,,,
",",O,,,,,,,
Marasesti,NONMOTION_EVENT,,,,,,,
",",O,,,,,,,
Oituz,NONMOTION_EVENT,,,,,,,
),O,,,,,,,
between,O,,,,,,,
the,O,,,,,,,
Romanian,O,,,,,,,
and,O,,,,,,,
Russian,O,,,,,,,
armies,O,,,,,,,
",",O,,,,,,,
on,O,,,,,,,
one,O,,,,,,,
side,O,,,,,,,
and,O,,,,,,,
the,O,,,,,,,
German,O,,,,,,,
and,O,,,,,,,
Austro,O,,,,,,,
-,O,,,,,,,
Hungarian,O,,,,,,,
ones,O,,,,,,,
",",O,,,,,,,
on,O,,,,,,,
the,O,,,,,,,
other,O,,,,,,,
.,O,,,,,,,
Before,O,,,,,,,
starting,O,,,,,,,
our,O,,,,,,,
trek,MOTION,,,MANNER,MOVE,LITERAL,,
",",O,,,,,,,
we,SPATIAL_ENTITY,AREA,NOM,,,,,
visited,MOTION,,,PATH,REACH,LITERAL,,
the,O,,,,,,,
impressing,O,,,,,,,
mausoleum,PLACE,AREA,NOM,,,,,
at,SPATIAL_SIGNAL,,,,,,TOPOLOGICAL,
Marasti,PLACE,AREA,NAM,,,,,
",",O,,,,,,,
at,SPATIAL_SIGNAL,,,,,,TOPOLOGICAL,
20,MEASURE,,,,,,,
km,MEASURE,,,,,,,
km,O,,,,,,,
of,O,,,,,,,
Panciu,PLACE,AREA,NAM,,,,,
.,O,,,,,,,
15-Aug-2003,O,,,,,,,
--,O,,,,,,,
On,O,,,,,,,
15-August-2003,O,,,,,,,
our,O,,,,,,,
journey,MOTION,,,PATH,REACH,LITERAL,,
to,MOTION_SIGNAL,,,,,,,PATH
three,O,,,,,,,
confluence-points,PLACE,AREA,NOM,,,,,
-,O,,,,,,,
points,O,,,,,,,
led,MOTION,,,PATH,MOVE,FICTIVE,,
us,SPATIAL_ENTITY,AREA,NOM,,,,,
on,MOTION_SIGNAL,,,,,,,PATH
the,O,,,,,,,
E,PATH,AREA,NAM,,,,,
70,PATH,AREA,NAM,,,,,
70,O,,,,,,,
from,MOTION_SIGNAL,,,,,,,PATH
the,O,,,,,,,
point,PLACE,AREA,NOM,,,,,
south,SPATIAL_SIGNAL,,,,,,DIRECTIONAL,
of,SPATIAL_SIGNAL,,,,,,DIRECTIONAL,
of,O,,,,,,,
Craiova,PLACE,AREA,NAM,,,,,
to,MOTION_SIGNAL,,,,,,,PATH
Strehaia,PLACE,AREA,NAM,,,,,
",",O,,,,,,,
where,SPATIAL_SIGNAL,,,,,,TOPOLOGICAL,
we,SPATIAL_ENTITY,AREA,NOM,,,,,
took,MOTION,,,PATH,MOVE,LITERAL,,
the,O,,,,,,,
road,PATH,AREA,NOM,,,,,
to,MOTION_SIGNAL,,,,,,,PATH
Targu,PLACE,AREA,NAM,,,,,
Jiu,PLACE,AREA,NAM,,,,,
Jiu,O,,,,,,,
.,O,,,,,,,
The,O,,,,,,,
roads,O,,,,,,,
are,O,,,,,,,
in,O,,,,,,,
really,O,,,,,,,
good,O,,,,,,,
condition,O,,,,,,,
.,O,,,,,,,
According,O,,,,,,,
to,O,,,,,,,
many,O,,,,,,,
boards,SPATIAL_ENTITY,VOLUME,NOM,,,,,
beside,SPATIAL_SIGNAL,,,,,,DIR_TOP,
the,O,,,,,,,
streets,PATH,VOLUME,NOM,,,,,
this,O,,,,,,,
is,O,,,,,,,
the,O,,,,,,,
result,O,,,,,,,
of,O,,,,,,,
a,O,,,,,,,
co,O,,,,,,,
-,O,,,,,,,
operation,O,,,,,,,
with,O,,,,,,,
the,O,,,,,,,
European,O,,,,,,,
Union,O,,,,,,,
.,O,,,,,,,
In,SPATIAL_SIGNAL,,,,,,TOPOLOGICAL,
the,O,,,,,,,
village,PLACE,AREA,NOM,,,,,
Ciuperceni,PLACE,AREA,NAM,,,,,
we,SPATIAL_ENTITY,AREA,NOM,,,,,
took,MOTION,,,PATH,FOLLOW,LITERAL,,
the,O,,,,,,,
direction,PATH,AREA,NOM,,,,,
to,MOTION_SIGNAL,,,,,,,PATH
Godinesti,PLACE,AREA,NAM,,,,,
and,O,,,,,,,
followed,O,,,,,,,
finally,O,,,,,,,
we,SPATIAL_ENTITY,AREA,NOM,,,,,
followed,MOTION,,,PATH,REACH,LITERAL,,
the,O,,,,,,,
sign,SPATIAL_ENTITY,AREA,NOM,,,,,
to,MOTION_SIGNAL,,,,,,,PATH
Paraul,PLACE,AREA,NAM,,,,,
de,PLACE,AREA,NAM,,,,,
Vale,PLACE,AREA,NAM,,,,,
de,O,,,,,,,
Vale,O,,,,,,,
.,O,,,,,,,
The,O,,,,,,,
way,PATH,AREA,NOM,,,,,
through,SPATIAL_SIGNAL,,,,,,TOPOLOGICAL,
the,O,,,,,,,
village,PLACE,AREA,NOM,,,,,
",",O,,,,,,,
where,SPATIAL_SIGNAL,,,,,,TOPOLOGICAL,
we,SPATIAL_ENTITY,AREA,NOM,,,,,
were,O,,,,,,,
accompanied,NONMOTION_EVENT,,,,,,,
by,O,,,,,,,
children,SPATIAL_ENTITY,AREA,NOM,,,,,
",",O,,,,,,,
geese,SPATIAL_ENTITY,AREA,NOM,,,,,
",",O,,,,,,,
chickens,SPATIAL_ENTITY,AREA,NOM,,,,,
",",O,,,,,,,
cows,SPATIAL_ENTITY,AREA,NOM,,,,,
",",O,,,,,,,
sheep,SPATIAL_ENTITY,AREA,NOM,,,,,
etc,O,,,,,,,
.,O,,,,,,,
had,O,,,,,,,
the,O,,,,,,,
